time,target_deg,actual_deg,error_deg,p1_cmd_MPa,p2_cmd_MPa,ps_cmd_MPa,pd_cmd_MPa
7.891654968261719e-05,0.0,5.976562500000008,-5.976562500000008,0.03807090362533927,0.040462049357593066,0.07853295298293234,-0.0023911457322537966
0.020308732986450195,0.0,5.976562500000007,-5.976562500000007,0.03807090362533927,0.040462049357593066,0.07853295298293234,-0.0023911457322537966
0.04025912284851074,0.0,5.976562500000007,-5.976562500000007,0.03807090362533927,0.040462049357593066,0.07853295298293234,-0.0023911457322537966
0.060294151306152344,0.0,5.976562500000006,-5.976562500000006,0.03807090362533927,0.040462049357593066,0.07853295298293234,-0.0023911457322537966
0.08030867576599121,0.0,5.976562500000005,-5.976562500000005,0.03807090362533927,0.040462049357593066,0.07853295298293234,-0.0023911457322537966
0.10030269622802734,0.0,5.976562500000005,-5.976562500000005,0.03807090362533927,0.040462049357593066,0.07853295298293234,-0.0023911457322537966
0.12026357650756836,0.0,5.976562500000005,-5.976562500000005,0.03807090362533927,0.040462049357593066,0.07853295298293234,-0.0023911457322537966
0.14036798477172852,0.0,5.976562500000005,-5.976562500000005,0.03807090362533927,0.040462049357593066,0.07853295298293234,-0.0023911457322537966
0.16028738021850586,0.0,5.976562500000005,-5.976562500000005,0.03807090362533927,0.040462049357593066,0.07853295298293234,-0.0023911457322537966
0.18025922775268555,0.0,5.976562500000005,-5.976562500000005,0.03807090362533927,0.040462049357593066,0.07853295298293234,-0.0023911457322537966
0.20029711723327637,0.0,5.976562500000005,-5.976562500000005,0.03807090362533927,0.040462049357593066,0.07853295298293234,-0.0023911457322537966
0.22034454345703125,0.0,5.976562500000005,-5.976562500000005,0.03807090362533927,0.040462049357593066,0.07853295298293234,-0.0023911457322537966
0.2402200698852539,0.0,5.976562500000005,-5.976562500000005,0.0,0.008441890291869647,0.008441890291869647,-0.008441890291869647
0.26029181480407715,0.0,5.976562500000005,-5.976562500000005,0.0,0.008441890291869647,0.008441890291869647,-0.008441890291869647
0.28031086921691895,0.0,5.976562500000005,-5.976562500000005,0.0,0.008441890291869647,0.008441890291869647,-0.008441890291869647
0.30028390884399414,0.0,5.976562500000005,-5.976562500000005,0.0,0.008441890291869647,0.008441890291869647,-0.008441890291869647
0.32019782066345215,0.0,5.976562500000005,-5.976562500000005,0.0,0.008441890291869647,0.008441890291869647,-0.008441890291869647
0.3402528762817383,0.0,5.976562500000005,-5.976562500000005,0.0,0.008441890291869647,0.008441890291869647,-0.008441890291869647
0.36034345626831055,0.0,5.976562500000005,-5.976562500000005,0.0,0.008441890291869647,0.008441890291869647,-0.008441890291869647
0.38034582138061523,0.0,5.976562500000005,-5.976562500000005,0.0,0.008441890291869647,0.008441890291869647,-0.008441890291869647
0.4002697467803955,0.0,5.976562500000005,-5.976562500000005,0.0,0.008441890291869647,0.008441890291869647,-0.008441890291869647
0.4202554225921631,0.0,5.976562500000005,-5.976562500000005,0.0,0.008441890291869647,0.008441890291869647,-0.008441890291869647
0.4402475357055664,0.0,5.976562500000005,-5.976562500000005,0.0,0.008441890291869647,0.008441890291869647,-0.008441890291869647
0.4602696895599365,0.0,5.976562500000005,-5.976562500000005,0.0,0.017648708708584315,0.017648708708584315,-0.017648708708584315
0.48025989532470703,0.0,5.976562500000005,-5.976562500000005,0.0,0.017648708708584315,0.017648708708584315,-0.017648708708584315
0.5003373622894287,0.0,5.976562500000005,-5.976562500000005,0.0,0.017648708708584315,0.017648708708584315,-0.017648708708584315
0.5204038619995117,0.0,5.976562500000005,-5.976562500000005,0.0,0.017648708708584315,0.017648708708584315,-0.017648708708584315
0.5404250621795654,0.0,5.976562500000005,-5.976562500000005,0.0,0.017648708708584315,0.017648708708584315,-0.017648708708584315
0.560427188873291,0.0,5.976562500000005,-5.976562500000005,0.0,0.017648708708584315,0.017648708708584315,-0.017648708708584315
0.5803101062774658,0.0,5.976562500000005,-5.976562500000005,0.0,0.017648708708584315,0.017648708708584315,-0.017648708708584315
0.6002767086029053,0.0,5.976562500000005,-5.976562500000005,0.0,0.017648708708584315,0.017648708708584315,-0.017648708708584315
0.6202719211578369,0.0,5.976562500000005,-5.976562500000005,0.0,0.017648708708584315,0.017648708708584315,-0.017648708708584315
0.6404721736907959,0.0,5.976562500000005,-5.976562500000005,0.0,0.017648708708584315,0.017648708708584315,-0.017648708708584315
0.6603646278381348,0.0,5.976562500000005,-5.976562500000005,0.0,0.017648708708584315,0.017648708708584315,-0.017648708708584315
0.6803188323974609,0.0,5.976562500000005,-5.976562500000005,0.0,0.017648708708584315,0.017648708708584315,-0.017648708708584315
0.7003345489501953,0.0,5.976562500000005,-5.976562500000005,0.0,0.017648708708584315,0.017648708708584315,-0.017648708708584315
0.7203290462493896,0.0,5.976562500000005,-5.976562500000005,0.0,0.017648708708584315,0.017648708708584315,-0.017648708708584315
0.7402005195617676,0.0,5.976562500000005,-5.976562500000005,0.0,0.017648708708584315,0.017648708708584315,-0.017648708708584315
0.7602238655090332,0.0,5.976562500000005,-5.976562500000005,0.0,0.017648708708584315,0.017648708708584315,-0.017648708708584315
0.7802231311798096,0.0,5.976562500000005,-5.976562500000005,0.0,0.017648708708584315,0.017648708708584315,-0.017648708708584315
0.8001811504364014,0.0,5.976562500000005,-5.976562500000005,0.0,0.017648708708584315,0.017648708708584315,-0.017648708708584315
0.8202481269836426,0.0,5.976562500000005,-5.976562500000005,0.0,0.017648708708584315,0.017648708708584315,-0.017648708708584315
0.8402416706085205,0.0,5.976562500000005,-5.976562500000005,0.0,0.017648708708584315,0.017648708708584315,-0.017648708708584315
0.8602406978607178,0.0,5.976562500000005,-5.976562500000005,0.0,0.017648708708584315,0.017648708708584315,-0.017648708708584315
0.8802490234375,0.0,5.976562500000005,-5.976562500000005,0.0,0.017648708708584315,0.017648708708584315,-0.017648708708584315
0.900242805480957,0.0,5.976562500000005,-5.976562500000005,0.0,0.017648708708584315,0.017648708708584315,-0.017648708708584315
0.9203290939331055,0.0,5.976562500000005,-5.976562500000005,0.0,0.017648708708584315,0.017648708708584315,-0.017648708708584315
0.9403667449951172,0.0,5.976562500000005,-5.976562500000005,0.0,0.017648708708584315,0.017648708708584315,-0.017648708708584315
0.9603793621063232,0.0,5.976562500000005,-5.976562500000005,0.016776492819190025,0.0018598741665482588,0.018636366985738284,0.014916618652641767
0.9802496433258057,0.0,5.976562500000005,-5.976562500000005,0.016776492819190025,0.0018598741665482588,0.018636366985738284,0.014916618652641767
1.000192403793335,0.0,5.976562500000005,-5.976562500000005,0.016776492819190025,0.0018598741665482588,0.018636366985738284,0.014916618652641767
1.0203137397766113,0.0,5.976562500000005,-5.976562500000005,0.016776492819190025,0.0018598741665482588,0.018636366985738284,0.014916618652641767
1.0403265953063965,0.0,5.976562500000005,-5.976562500000005,0.016776492819190025,0.0018598741665482588,0.018636366985738284,0.014916618652641767
1.0603322982788086,0.0,5.976562500000005,-5.976562500000005,0.016776492819190025,0.0018598741665482588,0.018636366985738284,0.014916618652641767
1.0803296566009521,0.0,5.976562500000005,-5.976562500000005,0.016776492819190025,0.0018598741665482588,0.018636366985738284,0.014916618652641767
1.1003317832946777,0.0,5.976562500000005,-5.976562500000005,0.016776492819190025,0.0018598741665482588,0.018636366985738284,0.014916618652641767
1.120330572128296,0.0,5.976562500000005,-5.976562500000005,0.016776492819190025,0.0018598741665482588,0.018636366985738284,0.014916618652641767
1.140246868133545,0.0,5.976562500000005,-5.976562500000005,0.016776492819190025,0.0018598741665482588,0.018636366985738284,0.014916618652641767
1.160330057144165,0.0,5.976562500000005,-5.976562500000005,0.016776492819190025,0.0018598741665482588,0.018636366985738284,0.014916618652641767
1.1803362369537354,0.0,5.976562500000005,-5.976562500000005,0.016776492819190025,0.0018598741665482588,0.018636366985738284,0.014916618652641767
1.2002458572387695,0.0,5.976562500000005,-5.976562500000005,0.016776492819190025,0.0018598741665482588,0.018636366985738284,0.014916618652641767
1.2202470302581787,0.0,5.976562500000005,-5.976562500000005,0.016776492819190025,0.0018598741665482588,0.018636366985738284,0.014916618652641767
1.2402405738830566,0.0,5.976562500000005,-5.976562500000005,0.016776492819190025,0.0018598741665482588,0.018636366985738284,0.014916618652641767
1.2602450847625732,0.0,5.976562500000005,-5.976562500000005,0.016776492819190025,0.0018598741665482588,0.018636366985738284,0.014916618652641767
1.2802071571350098,0.0,5.976562500000005,-5.976562500000005,0.016776492819190025,0.0018598741665482588,0.018636366985738284,0.014916618652641767
1.300342321395874,0.0,5.976562500000005,-5.976562500000005,0.016776492819190025,0.0018598741665482588,0.018636366985738284,0.014916618652641767
1.3202240467071533,0.0,5.976562500000005,-5.976562500000005,0.016776492819190025,0.0018598741665482588,0.018636366985738284,0.014916618652641767
1.3403632640838623,0.0,5.976562500000005,-5.976562500000005,0.0429286640137434,0.033985861279070384,0.07691452529281378,0.008942802734673017
1.3602497577667236,0.0,5.976562500000005,-5.976562500000005,0.0429286640137434,0.033985861279070384,0.07691452529281378,0.008942802734673017
1.3802380561828613,0.0,5.976562500000005,-5.976562500000005,0.0429286640137434,0.033985861279070384,0.07691452529281378,0.008942802734673017
1.4002485275268555,0.0,5.976562500000005,-5.976562500000005,0.0429286640137434,0.033985861279070384,0.07691452529281378,0.008942802734673017
1.4201898574829102,0.0,5.976562500000005,-5.976562500000005,0.0429286640137434,0.033985861279070384,0.07691452529281378,0.008942802734673017
1.440232515335083,0.0,5.976562500000005,-5.976562500000005,0.0429286640137434,0.033985861279070384,0.07691452529281378,0.008942802734673017
1.4602410793304443,0.0,5.976562500000005,-5.976562500000005,0.0429286640137434,0.033985861279070384,0.07691452529281378,0.008942802734673017
1.4801959991455078,0.0,5.976562500000005,-5.976562500000005,0.0429286640137434,0.033985861279070384,0.07691452529281378,0.008942802734673017
1.500333309173584,0.0,5.976562500000005,-5.976562500000005,0.0429286640137434,0.033985861279070384,0.07691452529281378,0.008942802734673017
1.5203559398651123,0.0,5.976562500000005,-5.976562500000005,0.0429286640137434,0.033985861279070384,0.07691452529281378,0.008942802734673017
1.5403692722320557,0.0,5.976562500000005,-5.976562500000005,0.0429286640137434,0.033985861279070384,0.07691452529281378,0.008942802734673017
1.5603363513946533,0.0,5.976562500000005,-5.976562500000005,0.0429286640137434,0.033985861279070384,0.07691452529281378,0.008942802734673017
1.5803234577178955,0.0,5.976562500000005,-5.976562500000005,0.0429286640137434,0.033985861279070384,0.07691452529281378,0.008942802734673017
1.600353479385376,0.0,5.976562500000005,-5.976562500000005,0.010054683312773705,0.0,0.010054683312773705,0.010054683312773705
1.6203255653381348,0.0,5.976562500000005,-5.976562500000005,0.010054683312773705,0.0,0.010054683312773705,0.010054683312773705
1.6403040885925293,0.0,5.976562500000005,-5.976562500000005,0.010054683312773705,0.0,0.010054683312773705,0.010054683312773705
1.6602425575256348,0.0,5.976562500000005,-5.976562500000005,0.010054683312773705,0.0,0.010054683312773705,0.010054683312773705
1.680232286453247,0.0,5.976562500000005,-5.976562500000005,0.010054683312773705,0.0,0.010054683312773705,0.010054683312773705
1.7002301216125488,0.0,5.976562500000005,-5.976562500000005,0.010054683312773705,0.0,0.010054683312773705,0.010054683312773705
1.7202305793762207,0.0,5.976562500000005,-5.976562500000005,0.010054683312773705,0.0,0.010054683312773705,0.010054683312773705
1.7402350902557373,0.0,5.976562500000005,-5.976562500000005,0.010054683312773705,0.0,0.010054683312773705,0.010054683312773705
1.7602365016937256,0.0,5.976562500000005,-5.976562500000005,0.010054683312773705,0.0,0.010054683312773705,0.010054683312773705
1.7803454399108887,0.0,5.976562500000005,-5.976562500000005,0.010054683312773705,0.0,0.010054683312773705,0.010054683312773705
1.8003063201904297,0.0,5.976562500000005,-5.976562500000005,0.010054683312773705,0.0,0.010054683312773705,0.010054683312773705
1.8203258514404297,0.0,5.976562500000005,-5.976562500000005,0.0,0.0,0.0,0.0
1.840205430984497,0.0,5.976562500000005,-5.976562500000005,0.0,0.0,0.0,0.0
1.8602747917175293,0.0,5.976562500000005,-5.976562500000005,0.0,0.0,0.0,0.0
1.8803625106811523,0.0,5.976562500000005,-5.976562500000005,0.0,0.0,0.0,0.0
1.9003310203552246,0.0,5.976562500000005,-5.976562500000005,0.0,0.0,0.0,0.0
1.9202849864959717,0.0,5.976562500000005,-5.976562500000005,0.0,0.0,0.0,0.0
1.9402508735656738,0.0,5.976562500000005,-5.976562500000005,0.0,0.0,0.0,0.0
1.9602973461151123,0.0,5.976562500000005,-5.976562500000005,0.0,0.0,0.0,0.0
1.9803838729858398,0.0,5.976562500000005,-5.976562500000005,0.0,0.0,0.0,0.0
2.000274896621704,0.0,5.976562500000005,-5.976562500000005,0.0,0.0,0.0,0.0
2.020347833633423,0.0,5.976562500000005,-5.976562500000005,0.0,0.0,0.0,0.0
2.0402538776397705,0.0,5.976562500000005,-5.976562500000005,0.0,0.0,0.0,0.0
2.060328960418701,0.0,5.976562500000005,-5.976562500000005,0.0,0.0,0.0,0.0
2.080339193344116,0.0,5.976562500000005,-5.976562500000005,0.0,0.0,0.0,0.0
2.1002399921417236,0.0,5.976562500000005,-5.976562500000005,0.0,0.0,0.0,0.0
2.120246171951294,0.0,5.976562500000005,-5.976562500000005,0.0,0.0,0.0,0.0
2.140328884124756,0.0,5.976562500000005,-5.976562500000005,0.0,0.0,0.0,0.0
2.1602423191070557,0.0,5.976562500000005,-5.976562500000005,0.0,0.0,0.0,0.0
2.180241346359253,0.0,5.976562500000005,-5.976562500000005,0.0,0.0,0.0,0.0
2.200230836868286,0.0,5.976562500000005,-5.976562500000005,0.0,0.0,0.0,0.0
2.22023868560791,0.0,5.976562500000005,-5.976562500000005,0.0,0.0,0.0,0.0
2.240238904953003,0.0,5.976562500000005,-5.976562500000005,0.0,0.0,0.0,0.0
2.26023268699646,0.0,5.976562500000005,-5.976562500000005,0.0,0.0,0.0,0.0
2.2803170680999756,0.0,5.976562500000005,-5.976562500000005,0.0,0.0,0.0,0.0
2.3003921508789062,0.0,5.976562500000005,-5.976562500000005,0.05646751075983048,0.0,0.05646751075983048,0.05646751075983048
2.320309638977051,0.0,5.976562500000005,-5.976562500000005,0.05646751075983048,0.0,0.05646751075983048,0.05646751075983048
2.3402297496795654,0.0,5.976562500000005,-5.976562500000005,0.05646751075983048,0.0,0.05646751075983048,0.05646751075983048
2.3601789474487305,0.0,5.976562500000005,-5.976562500000005,0.05646751075983048,0.0,0.05646751075983048,0.05646751075983048
2.3802731037139893,0.0,5.976562500000005,-5.976562500000005,0.05646751075983048,0.0,0.05646751075983048,0.05646751075983048
