t,theta_ref_deg,theta_pred_deg,p1_MPa,p2_MPa,ps_MPa,pd_MPa,z,ok,mpa_cmd_x,mpa_cmd_y
0.49,0.0,-4.448364259431904,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
0.5,30.0,-4.500713240923481,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
0.51,30.0,-4.551792598723713,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
0.52,30.0,-4.601630879825792,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
0.53,30.0,-4.65039905053368,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
0.54,30.0,-4.6980182880268355,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
0.55,30.0,-4.744621868848101,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
0.56,30.0,-4.790134901062308,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
0.5700000000000001,30.0,-4.834021583381475,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
0.58,30.0,-4.876458385836765,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
0.59,30.0,-4.917386331697855,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
0.6,30.0,-4.956842114353565,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
0.61,30.0,-4.9948388628923475,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
0.62,30.0,-5.031406072183134,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
0.63,30.0,-5.066573773879193,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
0.64,30.0,-5.1003766524644245,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
0.65,30.0,-5.132851377417165,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
0.66,30.0,-5.164036533459969,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
0.67,30.0,-5.193971809747304,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
0.68,30.0,-5.22269759712721,0.017690632897252107,0.022509879252770763,0.04020051215002287,-0.004819246355518655,-0.004228973236568453,1,80.51203594127182,102.4449615770545
