time,target_deg,actual_deg,error_deg,p_term,i_term,d_term,pd_cmd,p1,p2,error_integral
36.73350262641907,0.0,0.5273774071125826,-0.5273774071125826,-0.011275478389562783,-0.031058418937700148,3.0105655853158997e-07,-0.042333596270704404,0.15383320186464777,0.1961667981353522,-0.010318411607209352
36.75354766845703,0.0,0.5273706756900661,-0.5273706756900661,-0.01127533446984212,-0.031058418937700148,2.40845246825272e-07,-0.04233351256229544,0.15383324371885226,0.19616675628114771,-0.010318411607209352
36.77355980873108,0.0,0.5273706756900661,-0.5273706756900661,-0.01127533446984212,-0.031058418937700148,0.0,-0.042333753407542266,0.15383312329622886,0.19616687670377111,-0.010318411607209352
36.793495416641235,0.0,0.5273652905520528,-0.5273652905520528,-0.011275219334065587,-0.031058418937700148,1.9267619746164007e-07,-0.04233344559556827,0.15383327720221585,0.19616672279778413,-0.010318411607209352
36.81361103057861,0.0,0.5273609824416423,-0.5273609824416423,-0.011275127225444364,-0.031058418937700148,1.5414095796504463e-07,-0.04233339202218655,0.1538333039889067,0.19616669601109327,-0.010318411607209352
36.834081172943115,0.0,0.5273575359533138,-0.5273575359533138,-0.011275053538547382,-0.031058418937700148,1.2331276637630313e-07,-0.04233334916348116,0.15383332541825942,0.19616667458174056,-0.010318411607209352
36.85380673408508,0.0,0.527354778762651,-0.527354778762651,-0.011274994589029799,-0.031058418937700148,9.865021309962003e-08,-0.04233331487651684,0.15383334256174158,0.1961666574382584,-0.010318411607209352
36.87369108200073,0.0,0.527352573010121,-0.527352573010121,-0.011274947429415734,-0.031058418937700148,7.892017047685107e-08,-0.04233328744694541,0.15383335627652728,0.1961666437234727,-0.010318411607209352
36.8934862613678,0.0,0.5273508084080968,-0.5273508084080968,-0.011274909701724482,-0.031058418937700148,6.313613638148086e-08,-0.042333265503288246,0.15383336724835586,0.19616663275164412,-0.010318411607209352
36.91347861289978,0.0,0.5273493967264775,-0.5273493967264775,-0.01127487951957148,-0.031058418937700148,5.050890910518469e-08,-0.042333247948362525,0.15383337602581873,0.19616662397418125,-0.010318411607209352
36.93342113494873,0.0,0.527348267381182,-0.527348267381182,-0.011274855373849075,-0.031058418937700148,4.040712728841517e-08,-0.04233323390442193,0.153833383047789,0.19616661695221096,-0.010318411607209352
36.95344042778015,0.0,0.5273473639049456,-0.5273473639049456,-0.011274836057271153,-0.031058418937700148,3.232570182859843e-08,-0.04233322266926947,0.15383338866536525,0.19616661133463473,-0.010318411607209352
36.97346568107605,0.0,0.5273466411239566,-0.5273466411239566,-0.011274820604008817,-0.031058418937700148,2.5860561460745032e-08,-0.0423332136811475,0.15383339315942623,0.19616660684057374,-0.010318411607209352
36.993454694747925,0.0,0.5273466411239566,-0.5273466411239566,-0.011274820604008817,-0.031058418937700148,0.0,-0.042333239541708964,0.1538333802291455,0.19616661977085448,-0.010318411607209352
37.01346397399902,0.0,0.5273460628991653,-0.5273460628991653,-0.011274808241398947,-0.031058418937700148,2.0688449170729735e-08,-0.04233320649064993,0.15383339675467503,0.19616660324532495,-0.010318411607209352
37.033451080322266,0.0,0.5273456003193323,-0.5273456003193323,-0.01127479835131105,-0.031058418937700148,1.655075933587255e-08,-0.042333200738251864,0.15383339963087406,0.19616660036912592,-0.010318411607209352
37.05347299575806,0.0,0.5273452302554658,-0.5273452302554658,-0.011274790439240732,-0.031058418937700148,1.3240607471542987e-08,-0.042333196136333406,0.15383340193183329,0.1961665980681667,-0.010318411607209352
37.07359790802002,0.0,0.5273449342043726,-0.5273449342043726,-0.011274784109584478,-0.031058418937700148,1.0592485977234389e-08,-0.04233319245479865,0.15383340377260066,0.19616659622739932,-0.010318411607209352
37.09343504905701,0.0,0.5273446973634981,-0.5273446973634981,-0.011274779045859476,-0.031058418937700148,8.473988777520091e-09,-0.04233318950957085,0.15383340524521455,0.19616659475478543,-0.010318411607209352
37.11345887184143,0.0,0.5273445078907986,-0.5273445078907986,-0.011274774994879474,-0.031058418937700148,6.77919102486102e-09,-0.042333187153388595,0.1538334064233057,0.19616659357669428,-0.010318411607209352
37.13361310958862,0.0,0.5273443563126389,-0.5273443563126389,-0.011274771754095473,-0.031058418937700148,5.4233528191775794e-09,-0.0423331852684428,0.15383340736577858,0.1961665926342214,-0.010318411607209352
37.15343713760376,0.0,0.5273442350501111,-0.5273442350501111,-0.01127476916146827,-0.031058418937700148,4.3386822574757735e-09,-0.04233318376048616,0.1538334081197569,0.19616659188024307,-0.010318411607209352
37.17349624633789,0.0,0.5273441380400888,-0.5273441380400888,-0.011274767087366508,-0.031058418937700148,3.4709458045581455e-09,-0.04233318255412085,0.15383340872293957,0.1961665912770604,-0.010318411607209352
37.19352960586548,0.0,0.527344060432071,-0.527344060432071,-0.0112747654280851,-0.031058418937700148,2.77675664293528e-09,-0.0423331815890286,0.1538334092054857,0.1961665907945143,-0.010318411607209352
37.21359395980835,0.0,0.527344060432071,-0.527344060432071,-0.0112747654280851,-0.031058418937700148,0.0,-0.042333184365785245,0.15383340781710736,0.19616659218289262,-0.010318411607209352
37.2335422039032,0.0,0.5273439983456569,-0.5273439983456569,-0.011274764100659975,-0.031058418937700148,2.221405312214514e-09,-0.042333180816954814,0.15383340959152259,0.1961665904084774,-0.010318411607209352
37.25349831581116,0.0,0.5273439486765256,-0.5273439486765256,-0.011274763038719873,-0.031058418937700148,1.7771242526165576e-09,-0.042333180199295765,0.1538334099003521,0.19616659009964788,-0.010318411607209352
37.2734169960022,0.0,0.5273439089412204,-0.5273439089412204,-0.01127476218916779,-0.031058418937700148,1.4216994035157194e-09,-0.04233317970516853,0.15383341014741572,0.19616658985258426,-0.010318411607209352
37.293559312820435,0.0,0.5273438771529764,-0.5273438771529764,-0.011274761509526126,-0.031058418937700148,1.1373595185451558e-09,-0.042333179309866756,0.15383341034506662,0.19616658965493336,-0.010318411607209352
37.313536643981934,0.0,0.5273438517223811,-0.5273438517223811,-0.011274760965812794,-0.031058418937700148,9.098876176810711e-10,-0.04233317899362533,0.15383341050318733,0.19616658949681265,-0.010318411607209352
37.33349967002869,0.0,0.5273438313779049,-0.5273438313779049,-0.011274760530842127,-0.031058418937700148,7.279100955673301e-10,-0.04233317874063218,0.1538334106296839,0.19616658937031609,-0.010318411607209352
37.353469371795654,0.0,0.527343815102324,-0.527343815102324,-0.011274760182865594,-0.031058418937700148,5.823280736089176e-10,-0.04233317853823767,0.15383341073088116,0.1961665892691188,-0.010318411607209352
37.37344837188721,0.0,0.5273438020818593,-0.5273438020818593,-0.01127475990448437,-0.031058418937700148,4.658624574646608e-10,-0.042333178376322056,0.15383341081183896,0.19616658918816102,-0.010318411607209352
37.39354705810547,0.0,0.5273437916654874,-0.5273437916654874,-0.011274759681779389,-0.031058418937700148,3.726899688166752e-10,-0.04233317824678957,0.1538334108766052,0.19616658912339477,-0.010318411607209352
37.41343092918396,0.0,0.52734378333239,-0.52734378333239,-0.011274759503615405,-0.031058418937700148,2.9815197220839365e-10,-0.04233317814316358,0.1538334109284182,0.19616658907158177,-0.010318411607209352
37.43350529670715,0.0,0.52734378333239,-0.52734378333239,-0.011274759503615405,-0.031058418937700148,0.0,-0.04233317844131555,0.1538334107793422,0.19616658922065777,-0.010318411607209352
