time,theta,target,p1_cmd,p2_cmd,error
48.47841215133667,5.182955423202918,0.0,0.0,0.0,-5.182955423202918
48.49836874008179,5.184263660605334,0.0,0.0,0.0,-5.184263660605334
48.51849436759949,5.184705328017052,0.0,0.0,0.0,-5.184705328017052
48.538455963134766,5.184929990242816,0.0,0.0,0.0,-5.184929990242816
48.55839514732361,5.1850675414249565,0.0,0.0,0.0,-5.1850675414249565
48.57843017578125,5.195469754902161,0.0,0.0,0.0,-5.195469754902161
48.59844517707825,5.219887089407117,0.0,0.0,0.0,-5.219887089407117
48.618475914001465,5.259760235370429,0.0,0.0,0.0,-5.259760235370429
48.638375997543335,5.312818022201329,0.0,0.0,0.0,-5.312818022201329
48.65840411186218,5.377574553932556,0.0,0.0,0.0,-5.377574553932556
48.67835354804993,5.4478448882791755,0.0,0.0,0.0,-5.4478448882791755
48.6984179019928,5.519727843120366,0.0,0.0,0.0,-5.519727843120366
48.71844506263733,5.59071773629235,0.0,0.0,0.0,-5.59071773629235
48.738399505615234,5.65679197281257,0.0,0.0,0.0,-5.65679197281257
48.7584593296051,5.713220593843773,0.0,0.0,0.0,-5.713220593843773
48.77839660644531,5.763777946539231,0.0,0.0,0.0,-5.763777946539231
48.79837155342102,5.804275063237054,0.0,0.0,0.0,-5.804275063237054
48.81839942932129,5.829765685953364,0.0,0.0,0.0,-5.829765685953364
48.83848762512207,5.837247156577536,0.0,0.0,0.0,-5.837247156577536
48.85843110084534,5.8274511803469125,0.0,0.0,0.0,-5.8274511803469125
48.87838673591614,5.798994515591993,0.0,0.0,0.0,-5.798994515591993
48.89836359024048,5.756058057503811,0.0,0.0,0.0,-5.756058057503811
48.91833782196045,5.704230128399148,0.0,0.0,0.0,-5.704230128399148
48.93861722946167,5.6476085793602975,0.0,0.0,0.0,-5.6476085793602975
48.95859146118164,5.589156702132055,0.0,0.0,0.0,-5.589156702132055
48.97854995727539,5.538444409938049,0.0,0.0,0.0,-5.538444409938049
48.998509883880615,5.486973464340303,0.0,0.0,0.0,-5.486973464340303
49.0187132358551,5.436332772385417,0.0,0.0,0.0,-5.436332772385417
49.03861474990845,5.38760323055689,0.0,0.0,0.0,-5.38760323055689
49.05859684944153,5.341484928195577,0.0,0.0,0.0,-5.341484928195577
49.078638315200806,5.2983952560670255,0.0,0.0,0.0,-5.2983952560670255
49.09852457046509,5.258544355753454,0.0,0.0,0.0,-5.258544355753454
49.11855697631836,5.22199291519558,0.0,0.0,0.0,-5.22199291519558
49.138360261917114,5.188696217795528,0.0,0.0,0.0,-5.188696217795528
49.15829348564148,5.158537502476735,0.0,0.0,0.0,-5.158537502476735
49.17859983444214,5.131353029836929,0.0,0.0,0.0,-5.131353029836929
49.198606967926025,5.10775154766543,0.0,0.0,0.0,-5.10775154766543
49.21870517730713,5.086459838659101,0.0,0.0,0.0,-5.086459838659101
49.23857831954956,5.0673335404338875,0.0,0.0,0.0,-5.0673335404338875
49.25834274291992,5.050215327987253,0.0,0.0,0.0,-5.050215327987253
49.27839374542236,5.0349430148376575,0.0,0.0,0.0,-5.0349430148376575
49.29851579666138,5.021355309026396,0.0,0.0,0.0,-5.021355309026396
49.318451166152954,5.009295788375978,0.0,0.0,0.0,-5.009295788375978
49.3384735584259,4.998615533935632,0.0,0.0,0.0,-4.998615533935632
49.358665227890015,4.989174761866973,0.0,0.0,0.0,-4.989174761866973
49.37839865684509,4.980843716527416,0.0,0.0,0.0,-4.980843716527416
49.39843511581421,4.973503026757781,0.0,0.0,0.0,-4.973503026757781
49.418536901474,4.967129661781357,0.0,0.0,0.0,-4.967129661781357
49.438515424728394,4.961510167808137,0.0,0.0,0.0,-4.961510167808137
49.45854187011719,4.956562398254934,0.0,0.0,0.0,-4.956562398254934
49.47853922843933,4.9522115927457655,0.0,0.0,0.0,-4.9522115927457655
49.498536825180054,4.948390091437634,0.0,0.0,0.0,-4.948390091437634
49.51850605010986,4.945036949489728,0.0,0.0,0.0,-4.945036949489728
49.53848481178284,4.942097492326473,0.0,0.0,0.0,-4.942097492326473
49.55854678153992,4.939522841492336,0.0,0.0,0.0,-4.939522841492336
49.57848787307739,4.937269432572239,0.0,0.0,0.0,-4.937269432572239
49.5985164642334,4.935298540303335,0.0,0.0,0.0,-4.935298540303335
49.618481397628784,4.933575821195487,0.0,0.0,0.0,-4.933575821195487
49.63857698440552,4.932080112580399,0.0,0.0,0.0,-4.932080112580399
49.65849733352661,4.9307722680230635,0.0,0.0,0.0,-4.9307722680230635
49.67851519584656,4.929629378258342,0.0,0.0,0.0,-4.929629378258342
49.69851326942444,4.928631183596066,0.0,0.0,0.0,-4.928631183596066
49.71866822242737,4.927759798629949,0.0,0.0,0.0,-4.927759798629949
49.738611698150635,4.926999458452134,0.0,0.0,0.0,-4.926999458452134
49.758610248565674,4.92633628649349,0.0,0.0,0.0,-4.92633628649349
49.778613567352295,4.925758083503213,0.0,0.0,0.0,-4.925758083503213
49.79861330986023,4.92525413677274,0.0,0.0,0.0,-4.92525413677274
49.81863594055176,4.924815048448817,0.0,0.0,0.0,-4.924815048448817
49.838632106781006,4.924432581630287,0.0,0.0,0.0,-4.924432581630287
49.85862135887146,4.924100514174564,0.0,0.0,0.0,-4.924100514174564
49.878522872924805,4.923811213430686,0.0,0.0,0.0,-4.923811213430686
49.89853596687317,4.923559242097974,0.0,0.0,0.0,-4.923559242097974
49.91845941543579,4.923339839721177,0.0,0.0,0.0,-4.923339839721177
49.93846321105957,4.923148841429914,0.0,0.0,0.0,-4.923148841429914
49.9585280418396,4.922982605800099,0.0,0.0,0.0,-4.922982605800099
49.97851085662842,4.922837950952542,0.0,0.0,0.0,-4.922837950952542
49.99852752685547,4.922712098057025,0.0,0.0,0.0,-4.922712098057025
50.01852512359619,4.92260262146903,0.0,0.0,0.0,-4.92260262146903
