time,theta,target,p1_cmd,p2_cmd,error
78.41935348510742,-23.4550694575454,0.0,0.0,0.0,23.4550694575454
78.43929314613342,-23.46098978612921,0.0,0.0,0.0,23.46098978612921
78.45964932441711,-23.462988518314443,0.0,0.0,0.0,23.462988518314443
78.47965478897095,-23.464005210081886,0.0,0.0,0.0,23.464005210081886
78.49964785575867,-23.46462768746547,0.0,0.0,0.0,23.46462768746547
78.51966261863708,-23.468487891275466,0.0,0.0,0.0,23.468487891275466
78.53966903686523,-23.483146085490638,0.0,0.0,0.0,23.483146085490638
78.55966806411743,-23.508952803455443,0.0,0.0,0.0,23.508952803455443
78.57969307899475,-23.548631641840807,0.0,0.0,0.0,23.548631641840807
78.59962797164917,-23.58076337513857,0.0,0.0,0.0,23.58076337513857
78.61964821815491,-23.62668717465368,0.0,0.0,0.0,23.62668717465368
78.6396472454071,-23.685206562946053,0.0,0.0,0.0,23.685206562946053
78.6596610546112,-23.74551144129877,0.0,0.0,0.0,23.74551144129877
78.67964148521423,-23.78366231722386,0.0,0.0,0.0,23.78366231722386
78.69964528083801,-23.7628855012121,0.0,0.0,0.0,23.7628855012121
78.71962404251099,-23.6410576064113,0.0,0.0,0.0,23.6410576064113
78.73956942558289,-23.38280958970815,0.0,0.0,0.0,23.38280958970815
78.75964570045471,-22.967509611577565,0.0,0.0,0.0,22.967509611577565
78.77967357635498,-22.389710488163956,0.0,0.0,0.0,22.389710488163956
78.7996666431427,-21.661496669658483,0.0,0.0,0.0,21.661496669658483
78.8196382522583,-21.03114247399039,0.0,0.0,0.0,21.03114247399039
78.8396327495575,-20.263297596129892,0.0,0.0,0.0,20.263297596129892
78.85961675643921,-19.397286238416715,0.0,0.0,0.0,19.397286238416715
78.87964224815369,-18.47448879649242,0.0,0.0,0.0,18.47448879649242
78.89965200424194,-17.536654740239573,0.0,0.0,0.0,17.536654740239573
78.91962313652039,-16.613116446954976,0.0,0.0,0.0,16.613116446954976
78.93965744972229,-15.723843098229453,0.0,0.0,0.0,15.723843098229453
78.95960354804993,-14.881791506360305,0.0,0.0,0.0,14.881791506360305
78.97957062721252,-14.094714634372302,0.0,0.0,0.0,14.094714634372302
78.99955487251282,-13.366550172836298,0.0,0.0,0.0,13.366550172836298
79.01962113380432,-12.698483216840696,0.0,0.0,0.0,12.698483216840696
79.03959679603577,-12.11852827568853,0.0,0.0,0.0,12.11852827568853
79.0596752166748,-11.58627688955955,0.0,0.0,0.0,11.58627688955955
79.07965326309204,-11.101182462198226,0.0,0.0,0.0,11.101182462198226
79.09966278076172,-10.661623620801109,0.0,0.0,0.0,10.661623620801109
79.11965370178223,-10.265274995951144,0.0,0.0,0.0,10.265274995951144
79.13966464996338,-9.90938331631252,0.0,0.0,0.0,9.90938331631252
79.15970873832703,-9.590970485712958,0.0,0.0,0.0,9.590970485712958
79.17966985702515,-9.306980597464898,0.0,0.0,0.0,9.306980597464898
79.19967412948608,-9.054384131481672,0.0,0.0,0.0,9.054384131481672
79.21970963478088,-8.830249659739586,0.0,0.0,0.0,8.830249659739586
79.23970675468445,-8.6317910879049,0.0,0.0,0.0,8.6317910879049
79.25964856147766,-8.459485321735325,0.0,0.0,0.0,8.459485321735325
79.27966213226318,-8.306797073691977,0.0,0.0,0.0,8.306797073691977
79.29966735839844,-8.171758768257787,0.0,0.0,0.0,8.171758768257787
79.31965065002441,-8.052538630597113,0.0,0.0,0.0,8.052538630597113
79.3395779132843,-7.947447478103498,0.0,0.0,0.0,7.947447478103498
79.35959935188293,-7.854939682283149,0.0,0.0,0.0,7.854939682283149
79.379638671875,-7.773610055344596,0.0,0.0,0.0,7.773610055344596
79.39960145950317,-7.702187987665653,0.0,0.0,0.0,7.702187987665653
79.4196388721466,-7.639529829884492,0.0,0.0,0.0,7.639529829884492
79.43982481956482,-7.584610256232706,0.0,0.0,0.0,7.584610256232706
79.45986223220825,-7.536513147684544,0.0,0.0,0.0,7.536513147684544
79.47985935211182,-7.494754021243827,0.0,0.0,0.0,7.494754021243827
79.49987697601318,-7.458166049340947,0.0,0.0,0.0,7.458166049340947
79.51993107795715,-7.426134131271001,0.0,0.0,0.0,7.426134131271001
79.53988313674927,-7.39811095614443,0.0,0.0,0.0,7.39811095614443
79.55994606018066,-7.373610722759243,0.0,0.0,0.0,7.373610722759243
79.57989716529846,-7.35220315650289,0.0,0.0,0.0,7.35220315650289
79.59988117218018,-7.33350789023688,0.0,0.0,0.0,7.33350789023688
79.61988115310669,-7.31718924607966,0.0,0.0,0.0,7.31718924607966
79.6398184299469,-7.302951433165643,0.0,0.0,0.0,7.302951433165643
79.65985298156738,-7.290534160891963,0.0,0.0,0.0,7.290534160891963
79.67986249923706,-7.2797086563648135,0.0,0.0,0.0,7.2797086563648135
79.69991660118103,-7.2703096770584485,0.0,0.0,0.0,7.2703096770584485
79.71990942955017,-7.262113633825646,0.0,0.0,0.0,7.262113633825646
79.73952579498291,-7.257285480394253,0.0,0.0,0.0,7.257285480394253
79.75988674163818,-7.252607494633475,0.0,0.0,0.0,7.252607494633475
79.77990579605103,-7.248157100214329,0.0,0.0,0.0,7.248157100214329
79.7998731136322,-7.243982075957328,0.0,0.0,0.0,7.243982075957328
79.81986737251282,-7.240108350744599,0.0,0.0,0.0,7.240108350744599
79.83984422683716,-7.236545993565913,0.0,0.0,0.0,7.236545993565913
79.85989689826965,-7.233293792073134,0.0,0.0,0.0,7.233293792073134
79.8798348903656,-7.230342730072943,0.0,0.0,0.0,7.230342730072943
79.89982271194458,-7.2276786085947125,0.0,0.0,0.0,7.2276786085947125
79.91988730430603,-7.225365550310296,0.0,0.0,0.0,7.225365550310296
79.93965411186218,-7.223275746767608,0.0,0.0,0.0,7.223275746767608
79.95991277694702,-7.2213960881485635,0.0,0.0,0.0,7.2213960881485635
79.97988963127136,-7.219711930283034,0.0,0.0,0.0,7.219711930283034
79.99987149238586,-7.2182079492155395,0.0,0.0,0.0,7.2182079492155395
80.01983690261841,-7.216868752686209,0.0,0.0,0.0,7.216868752686209
80.03985118865967,-7.215679306653659,0.0,0.0,0.0,7.215679306653659
80.05990266799927,-7.2146252221086025,0.0,0.0,0.0,7.2146252221086025
80.0798830986023,-7.2136929372892435,0.0,0.0,0.0,7.2136929372892435
80.09983730316162,-7.21286982244248,0.0,0.0,0.0,7.21286982244248
80.11983942985535,-7.212144228026008,0.0,0.0,0.0,7.212144228026008
80.1396369934082,-7.211514248428337,0.0,0.0,0.0,7.211514248428337
80.15988087654114,-7.210958527984373,0.0,0.0,0.0,7.210958527984373
80.17993426322937,-7.210469032448208,0.0,0.0,0.0,7.210469032448208
80.1999032497406,-7.210038436039497,0.0,0.0,0.0,7.210038436039497
80.21988654136658,-7.209660098134363,0.0,0.0,0.0,7.209660098134363
80.23984050750732,-7.209328029018149,0.0,0.0,0.0,7.209328029018149
80.25991439819336,-7.209036848943282,0.0,0.0,0.0,7.209036848943282
80.27984094619751,-7.208781743616068,0.0,0.0,0.0,7.208781743616068
80.29990267753601,-7.208558418376206,0.0,0.0,0.0,7.208558418376206
80.31988310813904,-7.20836305267589,0.0,0.0,0.0,7.20836305267589
80.3398973941803,-7.208192255966711,0.0,0.0,0.0,7.208192255966711
80.35992622375488,-7.208043965903156,0.0,0.0,0.0,7.208043965903156
80.37991189956665,-7.207914276507759,0.0,0.0,0.0,7.207914276507759
80.39991354942322,-7.210117272806752,0.0,0.0,0.0,7.210117272806752
80.4199059009552,-7.211566099109108,0.0,0.0,0.0,7.211566099109108
80.43975329399109,-7.212452910031429,0.0,0.0,0.0,7.212452910031429
80.45992350578308,-7.212925984264605,0.0,0.0,0.0,7.212925984264605
80.47990822792053,-7.213099217271254,0.0,0.0,0.0,7.213099217271254
80.49987649917603,-7.213059620893873,0.0,0.0,0.0,7.213059620893873
80.51989912986755,-7.212873240950805,0.0,0.0,0.0,7.212873240950805
80.53980779647827,-7.212589820039903,0.0,0.0,0.0,7.212589820039903
80.55982542037964,-7.212246465900317,0.0,0.0,0.0,7.212246465900317
80.57992362976074,-7.2119483570700815,0.0,0.0,0.0,7.2119483570700815
80.5998969078064,-7.2116117066776635,0.0,0.0,0.0,7.2116117066776635
80.6198947429657,-7.211257158455932,0.0,0.0,0.0,7.211257158455932
80.63983130455017,-7.2108995228330235,0.0,0.0,0.0,7.2108995228330235
80.65989255905151,-7.212865516294697,0.0,0.0,0.0,7.212865516294697
80.6798882484436,-7.214077295400444,0.0,0.0,0.0,7.214077295400444
80.69988584518433,-7.214733275668744,0.0,0.0,0.0,7.214733275668744
80.71988368034363,-7.214985920654054,0.0,0.0,0.0,7.214985920654054
80.73946213722229,-7.214951758415353,0.0,0.0,0.0,7.214951758415353
80.75983881950378,-7.217035633919442,0.0,0.0,0.0,7.217035633919442
80.77981615066528,-7.218219388577353,0.0,0.0,0.0,7.218219388577353
80.79987907409668,-7.219247154594042,0.0,0.0,0.0,7.219247154594042
80.81995487213135,-7.219639071882955,0.0,0.0,0.0,7.219639071882955
80.83978724479675,-7.219579012153803,0.0,0.0,0.0,7.219579012153803
80.85993242263794,-7.219206600903146,0.0,0.0,0.0,7.219206600903146
80.87972927093506,-7.218627051258889,0.0,0.0,0.0,7.218627051258889
80.8997106552124,-7.217918901310479,0.0,0.0,0.0,7.217918901310479
80.91969799995422,-7.217140091324813,0.0,0.0,0.0,7.217140091324813
80.93965435028076,-7.216332727714872,0.0,0.0,0.0,7.216332727714872
80.95966124534607,-7.215526809298611,0.0,0.0,0.0,7.215526809298611
80.97968769073486,-7.214743134579826,0.0,0.0,0.0,7.214743134579826
80.99963927268982,-7.213995563561843,0.0,0.0,0.0,7.213995563561843
81.01946139335632,-7.213346503317636,0.0,0.0,0.0,7.213346503317636
81.03960061073303,-7.212729240947145,0.0,0.0,0.0,7.212729240947145
81.05965089797974,-7.2144666807256455,0.0,0.0,0.0,7.2144666807256455
81.07959461212158,-7.21547751239854,0.0,0.0,0.0,7.21547751239854
81.09966945648193,-7.218273364027468,0.0,0.0,0.0,7.218273364027468
81.11965918540955,-7.219919023119238,0.0,0.0,0.0,7.219919023119238
81.13953614234924,-7.220722409819227,0.0,0.0,0.0,7.220722409819227
81.15960788726807,-7.2209195974322675,0.0,0.0,0.0,7.2209195974322675
81.17965507507324,-7.220690534167288,0.0,0.0,0.0,7.220690534167288
